Paper Id,Authors,Year
9603021,Alex,1996
9603021,er Yu. Kamenshchik,1996
9603022,Vu B Ho,1996
9603022,Michael J Morgan,1996
9603023,Kasper Olsen,1996
9603024,An. Kavalov,1996
9603024,B. Sakita,1996
9603025,Hung Cheng,1996
9603025,S.P. Li,1996
9603027,Choonkyu Lee,1996
9603027,Q-Han Park,1996
9603028,Changhyun Ahn,1996
9603028,Soonkeon Nam,1996
9603029,Adriano Di Giacomo,1996
9603030,W. Siegel,1996
9603031,Fern,1996
9603031,o P. Devecchi,1996
9603031,Marc Henneaux,1996
9603032,Rashmi Ray,1996
9603032,Joan Soto,1996
9603033,B. S. Acharya,1996
9603034,Markus A. Luty,1996
9603034,Martin Schmaltz,1996
9603034,John Terning,1996
9603035,I. Martin,1996
9603035,A. Restuccia,1996
9603036,Hung Cheng,1996
9603036,S.P. Li,1996
9603037,M.J. Duff,1996
9603037,H. Lu,1996
9603037,C.N. Pope,1996
9603038,Hiroshi Shirokura,1996
9603039,V. Karimipour,1996
9603040,Niclas Wyllard,1996
9603041,Juan P. Garrahan,1996
9603041,Martin Kruczenski,1996
9603041,Daniel R. Bes,1996
9603042,P.C. Argyres,1996
9603042,M.R. Plesser,1996
9603042,N. Seiberg,1996
9603043,Sung-Won Kim,1996
9603043,Won T. Kim,1996
9603043,Young-Jai Park,1996
9603043,Hyeonjoon Shin,1996
9603044,H.W. Lee,1996
9603044,Y.S. Myung,1996
9603044,Jin Young Kim,1996
9603044,D. K.  Park,1996
9603045,Yoshitaka Okumura,1996
9603046,Julio Abad,1996
9603046,Miguel Rios,1996
9603047,K. Arthur,1996
9603047,G.M. O'Brien,1996
9603047,D.H. Tchrakian,1996
9603048,L. Martina,1996
9603048,O. K. Pashaev,1996
9603048,G. Soliani,1996
9603049,A.L. Larsen,1996
9603049,N. Sanchez,1996
9603050,A. Dasnieres de Veigy,1996
9603051,S. Elitzur,1996
9603051,A. Forge,1996
9603051,A. Giveon,1996
9603051,K. Intriligator,1996
9603051,E. Rabinovici,1996
9603052,D.M. Gitman,1996
9603052,A.E. Goncalves,1996
9603053,A. Connes,1996
9603054,M.A. De Andrade,1996
9603054,O.M. Del Cima,1996
9603054,"J.A. Helay\""el-Neto   ( PUC-RIO-Brazil",1996
9603054,CBPF-Brazil),1996
9603055,Min-Ho Lee,1996
9603055,Jae Kwan Kim,1996
9603056,J.Gladikowski,1996
9603057,R. Parentani,1996
9603057,S. Massar,1996
9603058,Marco Bochicchio,1996
9603059,Shamit Kachru,1996
9603060,Juan Maldacena,1996
9603060,Andrew Strominger,1996
9603061,Clifford V. Johnson,1996
9603061,Ramzi R. Khuri,1996
9603061,Robert C. Myers,1996
9603062,Kiyoshi Okuyama,1996
9603062,Hiroshi Suzuki,1996
9603063,Giampiero Esposito,1996
9603064,M. Chaichian,1996
9603064,P. Pre\v{s}najder,1996
9603065,Paul Sutcliffe,1996
9603066,M.Adler,1996
9603066,A.Morozov,1996
9603066,T.Shiota,1996
9603066,P.van Moerbeke,1996
9603067,N.Itzhaki,1996
9603068,Melissa A. Lampert,1996
9603068,John F. Dawson,1996
9603068,Fred Cooper,1996
9603069,Kanehisa Takasaki,1996
9603069,Toshio Nakatsu,1996
9603070,Masamichi Kojima,1996
9603070,Nobuyoshi Ohta,1996
9603071,H. Grosse,1996
9603071,C. Klimcik,1996
9603071,P. Presnajder,1996
9603072,Min-Ho Lee,1996
9603072,Hyeong-Chan Kim,1996
9603072,Jae Kwan Kim,1996
9603073,Katsushi Ito,1996
9603073,Sung-Kil Yang,1996
9603074,Fern,1996
9603074,o Quevedo,1996
9603075,Konstantin Selivanov,1996
9603076,I.N. Kondrashuk,1996
9603076,A.V. Kotikov,1996
9603077,R.P. Lano,1996
9603078,J.C. Breckenridge,1996
9603078,D.A. Lowe,1996
9603078,R.C. Myers,1996
9603078,A.W. Peet,1996
9603078,A. Strominger,1996
9603078,C. Vafa,1996
9603079,T. Kubota,1996
9603080,N. Sh. Izmailian,1996
9603081,Ulf H. Danielsson,1996
9603081,Gabriele Ferretti,1996
9603081,Bo  Sundborg,1996
9603082,Ulf H. Danielsson,1996
9603082,"P\""{a}r Stjernberg",1996
9603083,Abhay Ashtekar,1996
9603083,Jerzy Lew,1996
9603083,owski,1996
9603084,A. Bassetto,1996
9603084,L. Griguolo,1996
9603085,W. A. Sabra,1996
9603086,Jeffrey A. Harvey,1996
9603087,G. Papadopoulos,1996
9603087,P.K. Townsend,1996
9603088,Pierre Mathieu,1996
9603088,Gerard Watts,1996
9603089,E. Alvarez,1996
9603089,J.L.F. Barbon,1996
9603089,J. Borlaf,1996
9603090,Sergio Ferrara,1996
9603090,Renata Kallosh,1996
9603091,Taksu Cheon,1996
9603091,T. Shigehara,1996
9603092,M.Blasone,1996
9603092,E.Graziano,1996
9603092,O.K.Pashaev,1996
9603092,G.Vitiello,1996
9603093,K. Lechner,1996
9603093,M. Tonin,1996
9603094,K. Lechner,1996
9603094,M. Tonin,1996
9603095,F. Lizzi,1996
9603095,G. Mangano,1996
9603095,G. Miele,1996
9603095,G. Sparano,1996
9603096,Tamiaki Yoneya ),1996
9603097,Gianfranco Pradisi,1996
9603097,Augusto Sagnotti,1996
9603097,Yassen S. Stanev,1996
9603098,Emilio N. M. Cirillo,1996
9603098,E. Olivieri,1996
9603099,A.A. Tseytlin,1996
9603100,Mirjam Cvetic,1996
9603100,Donam Youm,1996
9603101,B.J. Schroers,1996
9603102,J.C.Le Guillou,1996
9603102,F.A.Schaposnik,1996
9603103,Federico Finkel,1996
9603103,Artemio Gonzalez-Lopez,1996
9603103,Miguel A. Rodriguez,1996
9603104,Gianfranco Pradisi,1996
9603105,Alex,1996
9603105,er Antonov,1996
9603105,Boris Feigin,1996
9603106,Sergio Zerbini,1996
9603106,Guido Cognola,1996
9603106,Luciano Vanzo,1996
9603107,V. D. Ivashchuk,1996
9603107,V. N. Melnikov,1996
9603108,Gabriel Lopes Cardoso,1996
9603108,Gottfried Curio,1996
9603108,"Dieter L\""{u}st",1996
9603108,Thomas  Mohaupt,1996
9603109,Gary Horowitz,1996
9603109,Juan Maldacena,1996
9603109,Andrew Strominger,1996
9603110,J. Maharana,1996
9603110,H. Singh,1996
9603111,J.D. Kim,1996
9603111,Y. Yoon,1996
9603112,Marialuisa Frau,1996
9603112,Alberto Lerda,1996
9603112,Stefano Sciuto,1996
9603112,Guillermo R. Zemba,1996
9603113,Ashoke Sen,1996
9603114,Sergio Albeverio,1996
9603114,Shao-Ming Fei,1996
9603115,Achim Kempf,1996
9603116,David Kutasov,1996
9603116,Emil Martinec,1996
9603116,Martin O'Loughlin,1996
9603117,Carlos Castro,1996
9603118,Shijong Ryang,1996
9603119,H. Yamada,1996
9603120,V.Ts. Gurovich,1996
9603120,V.D. Dzhunushaliev,1996
9603121,Andrzej Sitarz,1996
9603122,Pijush K. Ghosh,1996
9603123,E. Bergshoeff,1996
9603123,M. de Roo,1996
9603124,Martin Haft,1996
9603124,Heinrich Saller,1996
9603125,Sergio Albeverio,1996
9603125,Shao-Ming Fei,1996
9603126,R. Dijkgraaf,1996
9603126,E. Verlinde,1996
9603126,H. Verlinde,1996
9603127,Daniel Kabat,1996
9603127,Philippe Pouliot,1996
9603128,Kyoungtae Kimm,1996
9603128,Kimyeong Lee,1996
9603128,Taejin Lee,1996
9603129,T.Nakatsu,1996
9603129,K.Takasaki,1996
9603130,Kazuo Fujikawa,1996
9603131,Jussi Kalkkinen,1996
9603131,Antti J. Niemi,1996
9603132,G. Kaniadakis,1996
9603132,A. Lavagno,1996
9603132,P. Quarati,1996
9603133,Joseph D. Lykken,1996
9603134,Martin Cederwall,1996
9603134,Magnus Holm,1996
9603135,G. Amelino-Camelia,1996
9603136,N. Dorey,1996
9603136,V.V. Khoze,1996
9603136,M.P. Mattis,1996
9603137,Shin'ichi Nojiri,1996
9603138,D. C. Cabra,1996
9603138,E. F. Moreno,1996
9603139,Federico Finkel,1996
9603139,Artemio Gonzalez-Lopez,1996
9603139,Niky Kamran,1996
9603139,Peter  J. Olver,1996
9603139,Miguel A. Rodriguez ( Dept. de Fisica Teorica II,1996
9603139,Universidad Complutense,1996
9603139,Madrid,1996
9603139,SPAIN,1996
9603139,Dept. of Mathematics,1996
9603139,McGill  University,1996
9603139,Montreal,1996
9603139,CANADA,1996
9603139,School of Mathematics,1996
9603139,University of  Minnesota,1996
9603139,Minneapolis,1996
9603139,USA),1996
9603140,A.Gorsky,1996
9603140,A.Marshakov,1996
9603140,A.Mironov,1996
9603140,A.Morozov,1996
9603141,Masako Kawamura,1996
9603141,Shin'ichi Nojiri,1996
9603141,Akio Sugamoto,1996
9603142,Petr Horava,1996
9603142,Edward Witten,1996
9603143,Paul Watts,1996
9603144,J. Gomis,1996
9603144,K.Kamimura,1996
9603144,R.Kuriki,1996
9603145,Jens Kuester,1996
9603145,Gernot Muenster,1996
9603146,Akio Sugamoto,1996
9603147,Mirjam Cvetic,1996
9603147,Donam Youm,1996
9603148,"J\""{o}rg Teschner",1996
9603149,A. Perez,1996
9603149,M. Rausch de Traubenberg,1996
9603149,P. Simon,1996
9603150,Edward Witten,1996
9603151,Kei-Ichi Kondo,1996
9603152,S.P. Gavrilov,1996
9603152,D.M. Gitman,1996
9603153,Patrick McGraw,1996
9603154,Alfredo Macias,1996
9603154,Tonatiuh Matos,1996
9603155,J.M. Speight,1996
9603156,Vipul Periwal,1996
9603156,\O yvind Tafjord,1996
9603157,D.K. Hong,1996
9603157,Y. Kim,1996
9603157,S.-J. Sin,1996
9603158,Kenneth Intriligator,1996
9603158,Scott Thomas,1996
9603159,Kiyoshi Okuyama,1996
9603159,Hiroshi Suzuki,1996
9603160,Akifumi Sako,1996
9603161,David R. Morrison,1996
9603161,Cumrun Vafa,1996
9603162,J.M. Maillard,1996
9603162,C.M. Viallet,1996
9603163,Ali Mostafazadeh,1996
9603164,E. Calzetta,1996
9603164,B-L. Hu,1996
9603166,Gungwon Kang,1996
9603167,Michael R. Douglas,1996
9603167,Gregory Moore,1996
9603168,Ioannis Giannakis,1996
9603169,J.M.F. Labastida,1996
9603169,M. Mari\~no,1996
9603170,Philip C,1996
9603170,elas,1996
9603170,Anamaria Font,1996
9603171,K.N.Zyablyuk,1996
9603172,B. Geyer,1996
9603172,S.D. Odintsov,1996
9603173,Makoto Natsuume,1996
9603173,Norisuke Sakai,1996
9603173,Masamichi Sato,1996
9603174,S.L. Lyakhovich,1996
9603174,A.Yu. Segal,1996
9603174,A.A. Sharapov,1996
9603175,V.P. Frolov,1996
9603175,D.V. Fursaev,1996
9603175,A.I. Zelnikov,1996
9603176,G W Gibbons,1996
9603177,Koji Harada,1996
9603177,Atsushi Okazaki,1996
9603177,Masa-aki Taniguchi,1996
9603178,H. W. Braden,1996
9603178,Andrew N. W. Hone,1996
9603179,A.P. Polychronakos,1996
9603180,E.C.Marino,1996
9603181,P.Bin\'etruy,1996
9603181,F.Pillon,1996
9603181,G.Girardi,1996
9603181,R.Grimm,1996
9603182,Adrian R. Lugo,1996
9603183,F. Aldabe,1996
9603184,P. Mitra,1996
9603185,S. Sakoda,1996
9603185,M. Omote,1996
9603186,H. Dorn,1996
9603186,H.-J. Otto,1996
9603187,Dmitri Sorokin,1996
9603187,Francesco Toppan,1996
9603188,Chan Hong-Mo,1996
9603188,Jacqueline Faridani,1996
9603188,Jakov Pfaudler,1996
9603188,Tsou Sheung Tsun,1996
9603189,S.P. Gavrilov,1996
9603189,D.M. Gitman,1996
9603190,Jonathan M. Evans,1996
9603190,Timothy J. Hollowood,1996
9603191,B. de Wit,1996
9603192,Rafael Ferraro,1996
9603192,Daniel M. Sforza,1996
9603193,A. Mondragon,1996
9603193,E. Hern,1996
9603193,ez,1996
9603194,Mohammad R. Garousi,1996
9603194,Robert C. Myers,1996
9603195,G.T. Horowitz,1996
9603195,D.A. Lowe,1996
9603195,J.M. Maldacena,1996
9603196,J.E.Paschalis,1996
9603196,P.I.Porfyriadis,1996
9603197,Chang-Yeong Lee,1996
9603198,Chien-Hao Liu,1996
9603199,Artemio Gonzalez-Lopez,1996
9603199,Rafael Hern,1996
9603199,ez Heredero,1996
9603199,Gloria  Mari Beffa  ( Depto. de Fisica Teorica II,1996
9603199,Facultad de Ciencias  Fisicas,1996
9603199,Universidad Complutense,1996
9603199,Madrid,1996
9603199,Spain  University of Wisconsin,1996
9603199,Madison,1996
9603199,WI),1996
9603200,Omduth Coceal,1996
9603200,Wafic A. Sabra,1996
9603200,Steven Thomas,1996
9603201,G.Bimonte,1996
9603201,G.Lozano,1996
9603202,L. H. Kauffman,1996
9603202,H. P. Noyes,1996
9603204,Rajamani Narayanan,1996
9603204,Herbert Neuberger,1996
9603205,David G. Robertson,1996
9603206,Eric D'Hoker,1996
9603206,Yukihiro Mimura,1996
9603206,Norisuke Sakai,1996
9604001,Fiorenzo Bastianelli,1996
9604001,Ulf Lindstrom,1996
9604002,Nicola Maggiore,1996
9604002,Olivier Piguet,1996
9604002,Sylvain Wolf,1996
9604003,I. Bakas,1996
9604003,K. Sfetsos,1996
9604004,Luis Alvarez-Gaume,1996
9604004,Jacques Distler,1996
9604004,Costas Kounnas,1996
9604004,Marcos Marino,1996
9604006,A.A. Deriglazov,1996
9604006,A.V. Galajinsky,1996
9604007,A. Shafiekhani,1996
9604007,M.R. Rahimi Tabar,1996
9604008,A.K. Mishra,1996
9604008,G. Rajasekaran,1996
9604009,R. Caracciolo,1996
9604009,M. Frau,1996
9604009,A. Lerda,1996
9604009,S. Sciuto,1996
9604009,G. R. Zemba,1996
9604010,Alex,1996
9604010,er von Gussich,1996
9604010,Per Sundell,1996
9604011,Jorge Alfaro,1996
9604011,Ivan Kostov,1996
9604012,Michael Engelhardt,1996
9604013,S. Forste,1996
9604013,A. Kehagias,1996
9604013,S. Schwager,1996
9604014,Willy Fischler,1996
9604014,Sonia Paban,1996
9604014,Moshe Rozali,1996
9604015,Stefan Leupold,1996
9604015,Heribert Weigert,1996
9604016,Heng Fan,1996
9604016,Bo-yu Hou,1996
9604016,Kang-jie Shi,1996
9604016,Zhong-xia Yang,1996
9604017,A. Gonzalez-Arroyo,1996
9604017,A. Montero,1996
9604018,Thomas Heinzl,1996
9604019,S. Ciulli,1996
9604019,S. Ispas,1996
9604019,M.K. Pidcock,1996
9604020,C. Lucchesi,1996
9604021,Reinhard Oehme,1996
9604021,Wentao Xu,1996
9604022,Kenji Mohri,1996
9604023,H. Itoyama,1996
9604023,H. Takashino,1996
9604024,Liu Zhao,1996
9604025,Friedemann Br,1996
9604025,t,1996
9604026,Matthias R. Gaberdiel,1996
9604026,Horst G. Kausch,1996
9604027,K. Bering,1996
9604027,P.H. Damgaard,1996
9604027,J. Alfaro,1996
9604028,V. N. Baier,1996
9604028,A. I. Milstein,1996
9604028,R. Zh. Shaisultanov,1996
9604029,J. S. Prakash,1996
9604030,Edward Witten,1996
9604031,Phillial Oh,1996
9604031,Q-Han Park,1996
9604032,Kazunori Itakura,1996
9604033,Jens Hoppe,1996
9604034,A. Klemm,1996
9604034,W. Lerche,1996
9604034,P. Mayr,1996
9604034,C.Vafa,1996
9604034,N. Warner,1996
9604035,A.A. Tseytlin,1996
9604036,J. S. Prakash,1996
9604037,Soo-Jong REY,1996
9604038,P.Pronin,1996
9604038,K.Stepanyantz,1996
9604039,L. Burakovsky,1996
9604039,L.P. Horwitz,1996
9604039,W.C. Schieve,1996
9604040,Roman Jackiw,1996
9604041,Michael R. Douglas,1996
9604041,Miao Li,1996
9604042,Juan M. Maldacena,1996
9604042,Leonard Susskind,1996
9604043,C. Gomez,1996
9604043,R. Hern,1996
9604043,ez,1996
9604043,E. Lopez,1996
9604044,V. Bazhanov,1996
9604044,S. Lukyanov,1996
9604044,A. Zamolodchikov,1996
9604045,Achim Kempf,1996
9604046,Sayan Kar,1996
9604047,Sayan Kar,1996
9604048,Sayan Kar,1996
9604049,Alex,1996
9604049,er Laufer,1996
9604050,C.D. Fosco,1996
9604051,Y\H uji Ohta,1996
9604052,M.J. Duff,1996
9604052,H. Lu,1996
9604052,C.N. Pope,1996
9604053,Jacek Pawelczyk,1996
9604054,Mikhail S.Volkov,1996
9604055,R. Dijkgraaf,1996
9604055,E. Verlinde,1996
9604055,H. Verlinde,1996
9604056,Amit Ghosh,1996
9604057,C. Gomez,1996
9604057,R. Hern,1996
9604057,ez,1996
9604057,E. Lopez,1996
9604058,H. Lu,1996
9604058,C.N. Pope,1996
9604058,K.W. Xu,1996
9604059,Yuji Ohta,1996
9604060,D.Ts. Stoyanov,1996
9604061,P.M.Lavrov,1996
9604061,S.D.Odintsov,1996
9604061,A.A.Reshetnyak,1996
9604062,I. Antoniadis,1996
9604062,T.R. Taylor,1996
9604063,E. Abdalla,1996
9604063,R. Mohayaee,1996
9604063,A. Zadra,1996
9604064,Cenalo Vaz,1996
9604064,Louis Witten,1996
9604065,Akikazu Hashimoto,1996
9604065,Igor R. Klebanov,1996
9604066,Shin'ichi Nojiri,1996
9604067,J. Ambjorn,1996
9604067,Y. Watabiki,1996
9604068,G. Papadopoulos,1996
9604069,I.J.R. Aitchison,1996
9604069,C.D. Fosco,1996
9604069,F.D. Mazzitelli,1996
9604070,Ashoke Sen,1996
9604071,O.Kechkin,1996
9604071,M.Yurova,1996
9604072,P.B. Ramos,1996
9604072,M.J. Martins,1996
9604073,Ryuichi Nakayama,1996
9604073,Toshiya Suzuki,1996
9604074,A.A. Deriglazov,1996
9604074,A.V. Galajinsky. 12 p.,1996
9604074,Latex,1996
9604075,Dirk Schlingemann,1996
9604076,Mario Atance,1996
9604076,Jose Luis Cortes,1996
9604077,I. Antoniadis,1996
9604077,E. Gava,1996
9604077,K.S. Narain,1996
9604077,T.R. Taylor,1996
9604078,A.Gorsky,1996
9604078,A.Marshakov,1996
9604078,A.Mironov,1996
9604078,A.Morozov,1996
9604079,M. P. Grabowski,1996
9604079,P. Mathieu,1996
9604080,I. Krichever,1996
9604080,O.Lipan,1996
9604080,P.Wiegmann,1996
9604080,A. Zabrodin,1996
9604081,Hirofumi Yamada,1996
9604082,Kazuhiko Odaka,1996
9604082,Kazuya Satoh,1996
9604083,Ayse Humeyra Bilge,1996
9604084,R. Brustein,1996
9604084,M. Gasperini,1996
9604084,G. Veneziano,1996
9604085,E. Alfinito,1996
9604085,G. Soliani,1996
9604085,L. Solombrino,1996
9604086,E. Atzmon,1996
9604087,V.Ya.Fainberg,1996
9604087,N.K.Pak,1996
9604087,M.S.Shikakhwa,1996
9604088,Liviu T\u{a}taru,1996
9604088,Ion V.Vancea,1996
9604089,I.R. Klebanov,1996
9604089,A.A. Tseytlin,1996
9604090,Mirjam Cvetic,1996
9604090,Harald H. Soleng,1996
9604091,Michael B. Green,1996
9604091,Michael Gutperle,1996
9604092,V. Karimipour,1996
9604093,J.-G. Zhou,1996
9604093,Y.-G. Miao,1996
9604093,J.-Q.Liang,1996
9604093,H.J.W.Mueller-Kirsten,1996
9604093,Zhenjiu Zhang,1996
9604094,Fern,1996
9604094,o Falceto,1996
9604094,Krzysztof Gawedzki,1996
9604095,Marcos Jardim,1996
9604096,Andre Lukas,1996
9604096,Alex,1996
9604096,er Niemeyer,1996
9604096,Masahiro Yamaguchi,1996
9604097,Sergio Ferrara,1996
9604097,Ruben Minasian,1996
9604097,Augusto Sagnotti,1996
9604098,Gabor Takacs,1996
9604099,Harald W. Griesshammer,1996
9604099,Alex C. Kalloniatis (Institute for,1996
9604100,Andre' Leclair,1996
9604101,Tomasz Brzezinski,1996
9604102,Artemio Gonzalez-Lopez,1996
9604102,Niky Kamran,1996
9604102,Peter J. Olver   ( Departamento de Fisica Teorica II,1996
9604102,Universidad Complutense,1996
9604102,Madrid,1996
9604102,SPAIN,1996
9604102,Department of Mathematics,1996
9604102,McGill University,1996
9604102,Montreal,1996
9604102,Quebec,1996
9604102,CANADA,1996
9604102,School of Mathematics,1996
9604102,University of Minnesota,1996
9604102,Minneapolis,1996
9604102,MN,1996
9604102,USA),1996
9604103,Ofer Aharony,1996
9604104,M. Bauer,1996
9604104,A. Coste,1996
9604104,C. Itzykson,1996
9604104,P. Ruelle,1996
9604105,A M Semikhatov,1996
9604106,L. Burakovsky,1996
9604106,L.P. Horwitz,1996
9604107,F. Aldabe,1996
9604108,Claudia Daboul,1996
9604109,N. Gurappa,1996
9604109,C. Nagaraja Kumar,1996
9604109,Prasanta. K. Panigrahi,1996
9604110,F. Aldabe,1996
9604111,L. Sriramkumar,1996
9604111,T. Padmanabhan,1996
9604112,Keith R. Dienes,1996
9604112,John March-Russell,1996
9604113,P.M. Lavrov,1996
9604113,P.Yu. Moshin,1996
9604114,M. Bonini,1996
9604114,G. Marchesini,1996
9604114,M. Simionato,1996
9604115,Igor Pris,1996
9604115,Thomas Schucker,1996
9604116,Geoffrey Dixon,1996
9604117,D.V.Boulatov,1996
9604118,Robert B. Mann,1996
9604118,Sergey N. Solodukhin,1996
9604119,Michael B. Green,1996
9604119,Christopher M. Hull,1996
9604119,Paul K. Townsend,1996
9604120,Nathan Berkovits,1996
9604121,Nathan Berkovits,1996
9604122,B. Dey,1996
9604122,Avinash Khare C. Nagaraja Kumar,1996
9604123,Nathan Berkovits,1996
9604124,M.Reuter,1996
9604125,Sen-Ben Liao,1996
9604125,Michael Strickl,1996
9604126,Theodora Ioannidou,1996
9604127,H. Lu,1996
9604127,S. Mukherji,1996
9604127,C.N. Pope amd J. Rahmfeld,1996
9604128,D.J.Broadhurst,1996
9604129,Eric G. Gimon,1996
9604129,Clifford V. Johnson,1996
9604130,Min-Ho Lee,1996
9604130,Jae Kwan Kim,1996
9604131,E. Cremmer,1996
9604131,J.-L. Gervais,1996
9604131,J. Schnittger,1996
9604132,J. Beckers,1996
9604132,N. Debergh,1996
9604132,C. Quesne,1996
9604133,B.S.Acharya,1996
9604134,Finn Larsen,1996
9604134,Frank Wilczek,1996
9604135,Arne L. Larsen,1996
9604135,Minos Axenides,1996
9604136,Peter E. Haagensen,1996
9604137,Jan Sladkowski,1996
9604138,Hong Liu,1996
9604138,Tanmay Vachaspati,1996
9604139,Itzhak Bars,1996
9604140,Ralph Blumenhagen,1996
9604140,Andreas Wisskirchen,1996
9604141,Sergei V. Ketov,1996
9604142,I.A.B. Strachan,1996
9604143,Yu. A. Sitenko,1996
9604145,A. A. Andrianov,1996
9604145,F. Cannata,1996
9604145,J.-P. Dedonder,1996
9604145,M. V. Ioffe   ( Sankt-Petersburg State University,1996
9604145,Russia,1996
9604145,Universita di  Bologna,1996
9604145,Italy,1996
9604145,Universite Paris-7,1996
9604145,France),1996
9604146,W. Kalau,1996
9604146,M. Walze,1996
9604147,Austin Pickering,1996
9604147,Peter West,1996
9604148,Valeri V. Dvoeglazov,1996
9604149,Darius G. Gagne,1996
9604150,Kayoko Maeda,1996
9604150,Makoto Sakamoto,1996
9604151,Esko Keski-Vakkuri,1996
9604151,Per Kraus,1996
9604152,Kaj Rol,1996
9604152,Haru-Tada Sato,1996
9604153,Alexey A. Kadeishvili,1996
9604154,I.L.Buchbinder,1996
9604154,A.Yu.Petrov,1996
9604155,R. W. Gebert,1996
9604155,K. Koepsell,1996
9604155,H. Nicolai,1996
9604156,Gilad Lifschytz,1996
9604157,O. Coceal,1996
9604157,W. A. Sabra,1996
9604157,S. Thomas,1996
9604158,Vincenzo Marotta,1996
9604158,Antonino Sciarrino,1996
9604159,Ram Brustein,1996
9604160,Ivan G. Avramidi,1996
9604161,J. Balog,1996
9604161,M. Niedermaier,1996
9604161,T. Hauer,1996
9604162,Romuald A. Janik,1996
9604163,D.M. Gitman,1996
9604163,S.D. Odintsov,1996
9604163,Yu.I. Shil'nov,1996
9604164,Alok Kumar,1996
9604164,Koushik Ray,1996
9604165,L.Bonora,1996
9604165,S.Krivonos,1996
9604165,A.Sorin,1996
9604166,I.R. Klebanov,1996
9604166,A.A. Tseytlin,1996
9604167,O.F. Dayi,1996
9604168,Klaus Behrndt,1996
9604168,Eric Bergshoeff,1996
9604168,Bert Janssen,1996
9604169,Lionel Carminati,1996
9604169,Bruno Iochum,1996
9604169,Thomas Schucker,1996
9604170,Hiroyuki Takata,1996
9604171,John H. Schwarz,1996
9604172,P. Fiziev,1996
9604172,H. Kleinert,1996
9604173,S.E. Derkachov,1996
9604173,A.N. Manashov,1996
9604174,Sergei Skorik,1996
9604175,O.Kechkin,1996
9604175,M.Yurova,1996
9604176,A M Semikhatov,1996
9604176,I Yu Tipunin,1996
9604177,G. W. Gibbons,1996
9604177,D. A. Rasheed,1996
9604178,Atish Dabholkar,1996
9604178,Jaemo Park,1996
9604179,Jerome P. Gauntlett,1996
9604179,David A. Kastor,1996
9604179,Jennie Traschen,1996
9604180,Dirk Graudenz,1996
9604181,E.Harikumar,1996
9604181,M. Sivakumar,1996
9604182,Giampiero Esposito,1996
9604182,Alex,1996
9604182,er Yu. Kamenshchik,1996
9604183,Gerald B. Cleaver,1996
9604184,L.O. Buffon,1996
9604184,D. Dalmazi,1996
9604184,A. Zadra,1996
9604185,Zhong Tang,1996
9604185,David Finkelstein,1996
9604186,E. Ivanov,1996
9604186,A. Sutulin,1996
9604187,Zhong Tang,1996
9604187,David Finkelstein,1996
9604188,M. I. Caicedo,1996
9604188,A. Restuccia,1996
9604189,Vijay Balasubramanian,1996
9604189,Finn Larsen,1996
9604190,A.V.Sinitskaya,1996
9604190,E.V.Pavlova,1996
9604191,Ioannis Tsohantjis,1996
9604191,Alex C Kalloniatis,1996
9604191,Peter D Jarvis,1996
9604192,Michael Strickl,1996
9604192,Sen-Ben Liao,1996
9604193,Renata Kallosh,1996
9604193,Arvind Rajaraman,1996
9604194,Giampiero Esposito,1996
9604194,Alex,1996
9604194,er Yu. Kamenshchik,1996
9604195,I. Bakas,1996
9604195,K. Sfetsos,1996
9604196,Fern,1996
9604196,o Quevedo,1996
9604196,Carlo Trugenberger,1996
9604197,A. Nersessian,1996
9604197,V. Ter-Antonyan,1996
9604197,M. Tsulaia,1996
9604198,Michael R. Douglas,1996
9604199,I.M. Krichever,1996
9604199,D.H. Phong,1996
9604200,Itzhak Bars,1996
9604201,C.C. Lassig,1996
9604201,G.C. Joshi,1996
9605001,C. P. Martin,1996
9605001,Jose M. Gracia-Bondia,1996
9605001,Joseph C. Varilly,1996
9605002,Kazuyuki Fujii,1996
9605002,Kunio Funahashi,1996
9605003,Ursula Carow-Watamura,1996
9605003,Satoshi Watamura,1996
9605004,D.V.Long,1996
9605004,G.M.Shore,1996
9605005,I.Ya.Aref'eva,1996
9605005,A.P.Zubarev,1996
9605006,A. Rivero,1996
9605007,K.S.Viswanathan,1996
9605007,R.Parthasarathy,1996
9605008,A.T. Filippov,1996
9605009,J. Erdmenger,1996
9605009,H. Osborn,1996
9605010,N.D. Lambert,1996
9605011,E. Kiritsis,1996
9605011,C. Kounnas,1996
9605011,M. Petropoulos,1996
9605011,J. Rizos,1996
9605012,M. Petropoulos,1996
9605013,L. Chekhov,1996
9605013,C. Kristjansen,1996
9605014,Manoelito M. de Souza,1996
9605015,James Ball,1996
9605015,Wei Chen,1996
9605016,Juan M. Maldacena,1996
9605017,Tomomi Muto,1996
9605018,F.Fucito,1996
9605018,M.Martellini,1996
9605018,M.Zeni,1996
9605019,De Leo Stefano,1996
9605019,Rotelli Pietro,1996
9605020,Klaus Lucke,1996
9605021,De Leo Stefano,1996
9605021,Rotelli Pietro,1996
9605022,S. Leseduarte,1996
9605022,August Romeo,1996
9605023,H.Ishikawa,1996
9605023,Y.Matsuo,1996
9605023,Y.Sugawara,1996
9605023,K.Sugiyama,1996
9605024,Diego A. R. Dalvit,1996
9605024,Francisco D. Mazzitelli,1996
9605025,Hiroyuki Takata,1996
9605026,E. Elizalde,1996
9605026,M. Lygren,1996
9605026,D.V. Vassilevich,1996
