,Paper Id,Authors,Year
6158,9311112,A. P. Isaev,1993
6159,9311112,P. N. Pyatov,1993
6160,9311113,C. D. Fosco,1993
6161,9311113,R. C. Trinchero,1993
6162,9311114,F. Bonechi,1993
6163,9311114,Enrico Celeghini,1993
6164,9311114,R. Giachetti,1993
6165,9311114,C. M. Pere\~na,1993
6166,9311114,E. Sorace,1993
6167,9311114,M. Tarlini,1993
6168,9311115,I.Ya. Aref'eva,1993
6169,9311116,E.Quattrini,1993
6170,9311116,F.Ravanini,1993
6171,9311116,R.Tateo,1993
6172,9311117,I. Jack,1993
6173,9311117,D. R. T. Jones,1993
6174,9311117,J. Panvel,1993
6175,9311118,P. Maslanka,1993
6176,9311119,Jacek Szmigielski,1993
6177,9311120,M.J.Duff,1993
6178,9311120,Ramzi R. Khuri,1993
6179,9311120,Ruben Minasian,1993
6180,9311120,Joachim Rahmfeld,1993
6181,9311121,W. Kalau,1993
6182,9311121,N. A. Papadopoulos,1993
6183,9311121,J. Plass,1993
6184,9311121,J.-M. Warzecha,1993
6185,9311122,David Gershon,1993
6186,9311123,Alex,1993
6187,9311123,er Turbiner,1993
6188,9311123,Gerhard Post,1993
6189,9311124,E.V.Gorbar,1993
6190,9311124,S.V.Mashkevich,1993
6191,9311125,Boris Khesin,1993
6192,9311125,Ilya Zakharevich,1993
6193,9311126,Jay Watson,1993
6194,9311127,Hitoshi Sato,1993
6195,9311128,O. Aharony,1993
6196,9311128,S. Yankielowicz,1993
6197,9311128,A. N. Schellekens,1993
6198,9311129,E. Martinec,1993
6199,9311130,Michael R. Douglas,1993
6200,9311131,Philip C. Argyres,1993
6201,9311131,S.-H. Henry Tye,1993
6202,9311132,Pavel Etingof,1993
6203,9311133,Cenalo Vaz,1993
6204,9311133,Louis Witten,1993
6205,9311134,A. A. Balinsky,1993
6206,9311134,A. I. Balinsky,1993
6207,9311135,A. A. Balinsky,1993
6208,9311136,S.V.Mashkevich,1993
6209,9311136,G.M.Zinovjev,1993
6210,9311137,P. Bouwknegt,1993
6211,9311137,J. Mccarthy,1993
6212,9311137,K. Pilch,1993
6213,9311138,H. Saleur,1993
6214,9311138,N.P. Warner,1993
6215,9311139,H.Ishikawa,1993
6216,9311139,M.Kato,1993
6217,9311140,Sergey V. Shabanov,1993
6218,9311141,Gerald Dunne,1993
6219,9311142,A.Morozov,1993
6220,9311143,P. Berglund,1993
6221,9311143,E. Derrick,1993
6222,9311143,"T. H\""ubsch",1993
6223,9311143,D. Jancic,1993
6224,9311144,Richard J. Szabo,1993
6225,9311144,Gordon W. Semenoff,1993
6226,9311145,Kostas Vlachos,1993
6227,9311145,Anna Okopinska,1993
6228,9311146,M. Blagojevi\'c,1993
6229,9311146,M. Vasili\'c,1993
6230,9311146,T. Vuka\v sinac,1993
6231,9311147,A. Kempf,1993
6232,9311148,J. Ellis,1993
6233,9311148,N. Mavromatos,1993
6234,9311148,,1993
6235,9311148,D. Nanopoulos,1993
6236,9311149,Norihito Sasaki,1993
6237,9311150,V. Karimipour,1993
6238,9311151,P.Aschieri,1993
6239,9311152,Tom H. Koornwinder,1993
6240,9311152,Vadim B. Kuznetsov,1993
6241,9311153,Anjan Kundu,1993
6242,9311153,Walter Strampp,1993
6243,9311154,Anjan Kundu,1993
6244,9311154,Walter Strampp,1993
6245,9311155,John W. Barrett,1993
6246,9311155,Bruce W. Westbury,1993
6247,9311156,Petr Horava,1993
6248,9311157,Fiorenzo Bastianelli,1993
6249,9311158,Elisabeth Kraus,1993
6250,9311159,R. Kirschner,1993
6251,9311160,V.V.Dodonov,1993
6252,9311160,O.V.Man'ko,1993
6253,9311160,V.I.Man'ko,1993
6254,9311160,L.Rosa,1993
6255,9311161,B. Enriquez,1993
6256,9311162,F.A. Bais,1993
6257,9311162,M. de Wild Propitius,1993
6258,9311163,T. D. Palev,1993
6259,9311164,Ian I. Kogan,1993
6260,9311165,R.Chatterjee,1993
6261,9311165,A.Zamolodchikov,1993
6262,9311166,H.Kawabe,1993
6263,9311166,T.Kobayashi,1993
6264,9311166,N.Ohtsubo,1993
6265,9311167,A. V. Razumov,1993
6266,9311167,M. V. Saveliev,1993
6267,9311168,Christoph Schweigert,1993
6268,9311169,David T. Barclay,1993
6269,9311170,Jouko Mickelsson,1993
6270,9311171,Boris Feigin,1993
6271,9311171,Edward Frenkel,1993
6272,9311172,Michio Kaku,1993
6273,9311173,Michio Kaku,1993
6274,9311174,K. Fujimura,1993
6275,9311174,K. Okano,1993
6276,9311174,"L. Sch\""ulke",1993
6277,9311174,K. Yamagishi,1993
6278,9311174,B. Zheng,1993
6279,9311175,Z.B. Li,1993
6280,9311175,B. Zheng,1993
6281,9311175,"L. Sch\""ulke",1993
6282,9311176,Mirjam Cvetic,1993
6283,9311176,Donam Youm,1993
6284,9311177,S. Shatashvili,1993
6285,9311178,E. Abdalla,1993
6286,9311178,M.C.B. Abdalla,1993
6287,9311179,Jan Sladkowski,1993
6288,9311180,A.M. Semikhatov,1993
6289,9311181,Y. Tanii,1993
6290,9311181,S. Kojima,1993
6291,9311181,N. Sakai,1993
6292,9311182,Edwin J. Beggs,1993
6293,9311183,D. Fioravanti,1993
6294,9311183,G. Pradisi,1993
6295,9311183,A. Sagnotti,1993
6296,9311184,Shahn Majid,1993
6297,9311185,C. Bachas,1993
6298,9311185,E. Kiritsis,1993
6299,9311186,P.S.Aspinwall,1993
6300,9311186,B.R.Greene,1993
6301,9311186,D.R.Morrison,1993
6302,9311187,O. Jofre,1993
6303,9311187,C. N\'u\~nez,1993
6304,9311188,N. Bralic,1993
6305,9311189,Sergei Lukyanov,1993
6306,9312001,Hiroo Azuma,1993
6307,9312001,Satoshi Iso,1993
6308,9312002,Jan Ambjorn,1993
6309,9312002,Kazuo Ghoroku,1993
6310,9312003,D.Amati S.Elitzur,1993
6311,9312003,E.Rabinovici,1993
6312,9312004,A. Yu. Alekseev,1993
6313,9312004,A. Z. Malkin,1993
6314,9312005,Mikhail S.Volkov,1993
6315,9312006,Matthias Burkardt,1993
6316,9312007,Aleks,1993
6317,9312007,ar KOCIC,1993
6318,9312007,John KOGUT,1993
6319,9312008,M. Karowski,1993
6320,9312008,A. Zapletal,1993
6321,9312009,Z. Oziewicz,1993
6322,9312010,Michael Freeman,1993
6323,9312010,Peter West,1993
6324,9312011,Moshe Moshe,1993
6325,9312012,V. V. Dodonov,1993
6326,9312012,V. I. Man'ko,1993
6327,9312013,Nathan Berkovits,1993
6328,9312013,Mike Freeman,1993
6329,9312013,Peter West,1993
6330,9312014,G.W. Gibbons,1993
6331,9312014,C.G. Wells,1993
6332,9312015,Leonid Dickey,1993
6333,9312016,K. de Vos,1993
6334,9312016,P. van Driel,1993
6335,9312017,A. Strominger,1993
6336,9312017,L. Thorlacius,1993
6337,9312018,Itzhak Bars,1993
6338,9312019,H.-T. Sato,1993
6339,9312020,Jens Hoppe,1993
6340,9312020,Q-Han Park,1993
6341,9312021,Piljin Yi,1993
6342,9312023,A. Borowiec,1993
6343,9312023,V. K. Kharchenko,1993
6344,9312023,Zbigniew Oziewicz,1993
6345,9312024,Wojciech Mulak,1993
6346,9312025,Dieter Luest,1993
6347,9312026,"J\""urgen Fuchs",1993
6348,9312027,"Antero Hietam\""aki",1993
6349,9312028,L. P. Horwitz,1993
6350,9312029,L. P. Horwitz,1993
6351,9312030,J. Navarro-Salas,1993
6352,9312030,C. F. Talavera,1993
6353,9312031,H. W. Braden,1993
6354,9312031,Takashi Suzuki,1993
6355,9312032,C.Gomez,1993
6356,9312032,G.Sierra,1993
6357,9312034,A. Achucarro,1993
6358,9312034,R. Gregory,1993
6359,9312034,J. A. Harvey,1993
6360,9312034,K. Kuijken,1993
6361,9312035,John Harnad,1993
6362,9312035,P. Winternitz,1993
6363,9312036,Shin'ichi Nojiri,1993
6364,9312036,I. Oda,1993
6365,9312037,J. M. Maillet,1993
6366,9312038,Hai Ren,1993
6367,9312038,Erick J. Weinberg,1993
6368,9312039,F.A. Smirnov,1993
6369,9312040,Jean-Loup Gervais,1993
6370,9312040,Mikhail V. Saveliev,1993
6371,9312041,F. Delduc,1993
6372,9312041,L. Frappat,1993
6373,9312041,E. Ragoucy,1993
6374,9312041,P. Sorba,1993
6375,9312042,E. Billey,1993
6376,9312042,J. Avan,1993
6377,9312042,O. Babelon,1993
6378,9312043,Ezer Melzer,1993
6379,9312044,Luca Griguolo,1993
6380,9312045,Francesco Toppan,1993
6381,9312046,J.R. Anglin,1993
6382,9312047,N.Ishibashi,1993
6383,9312047,H.Kawai,1993
6384,9312048,D. R. Grigore,1993
6385,9312049,J. de Boer,1993
6386,9312049,L. Feher,1993
6387,9312049,A. Honecker,1993
6388,9312050,M.B. Halpern,1993
6389,9312050,N.A. Obers,1993
6390,9312051,Krzysztof Gawedzki,1993
6391,9312052,J. Perez-Mercader,1993
6392,9312053,Raffaele Marotta,1993
6393,9312053,Franco Pezzella,1993
6394,9312055,J.A. Gracey,1993
6395,9312056,Klaus Lucke,1993
6396,9312057,Pavel Etingof,1993
6397,9312058,William Nelson,1993
6398,9312059,Noriaki Ikeda,1993
6399,9312060,Atsuo Kuniba,1993
6400,9312061,V.I.Man'ko,1993
6401,9312062,L.V.Avdeev,1993
6402,9312062,M.V.Chizhov,1993
6403,9312063,Silvio J. Rabello,1993
6404,9312063,Arvind N. Vaidya,1993
6405,9312063,Luiz Claudio M. de Albuquerque,1993
6406,9312064,Prem P. Srivastava,1993
6407,9312065,Victor G. Kac,1993
6408,9312065,Weiqiang Wang,1993
6409,9312066,Toshihiro Sasada,1993
6410,9312067,Abbas Ali,1993
6411,9312067,Avinash Khare,1993
6412,9312068,Jerzy Lukierski,1993
6413,9312068,Henri Ruegg,1993
6414,9312068,Valerij N. Tolstoy,1993
6415,9312068,Anatol Nowicki,1993
6416,9312069,M.V. Cougo-Pinto,1993
6417,9312069,C. Farina,1993
6418,9312069,Antonio J. Segui-Santonja,1993
6419,9312070,J.C. Brunelli,1993
6420,9312070,Ashok Das,1993
6421,9312071,Chan Hong-Mo,1993
6422,9312071,J. Faridani,1993
6423,9312071,Tsou Sheung Tsun,1993
6424,9312072,Chan Hong-Mo,1993
6425,9312072,J. Faridani,1993
6426,9312072,Tsou Sheung Tsun,1993
6427,9312073,Peter Schupp,1993
6428,9312073,Paul Watts,1993
6429,9312073,Bruno Zumino,1993
6430,9312074,Hai Ren,1993
6431,9312075,Peter Schupp,1993
6432,9312076,Peter Schupp,1993
6433,9312077,Rulin Xiu,1993
6434,9312078,Andreas W. Wipf,1993
6435,9312079,Takashi Suzuki,1993
6436,9312080,J.S.Dowker,1993
6437,9312081,A.T.Filippov,1993
6438,9312081,A.B.Kurdikov,1993
6439,9312082,Henrique Boschi-Filho,1993
6440,9312083,Z. Kopecky,1993
6441,9312084,H. J. de Vega,1993
6442,9312085,H.J. de Vega,1993
6443,9312085,J. Ram\'{\i}rez Mittelbrunn,1993
6444,9312085,M. Ram\'on Medrano,1993
6445,9312085,N.  S\'anchez,1993
6446,9312086,A.Mikhailov,1993
6447,9312087,A. Boresch,1993
6448,9312087,M. Schweda,1993
6449,9312087,S.P. Sorella,1993
6450,9312089,D. V. Ahluwalia,1993
6451,9312089,M. B. Jonnson,1993
6452,9312089,,1993
6453,9312089,T. Goldman,1993
6454,9312090,D. V. Ahluwalia,1993
6455,9312090,M. B. Johnson,1993
6456,9312090,T. Goldman,1993
6457,9312091,D. V. Ahluwalia,1993
6458,9312091,T. Goldman,1993
6459,9312091,,1993
6460,9312091,M. B. Johnson,1993
6461,9312092,M. Sawicki,1993
6462,9312092,D. V. Ahluwalia,1993
6463,9312093,E.Aldrov,1993
6464,9312093,i,1993
6465,9312093,G.Falqui,1993
6466,9312094,J. de Boer,1993
6467,9312094,K. Clubok,1993
6468,9312094,M.B. Halpern,1993
6469,9312095,M. Bourdeau,1993
6470,9312095,M.R. Douglas,1993
6471,9312096,Alex,1993
6472,9312096,er Givental,1993
6473,9312096,Bumsig Kim,1993
6474,9312097,Michael A.I. Flohr,1993
6475,9312098,T. Fukui,1993
6476,9312098,N. Aizawa,1993
6477,9312099,T. Brzezinski,1993
6478,9312099,A.J. Macfarlane,1993
6479,9312100,Yukinori Yasui,1993
6480,9312100,Satoshi Takahashi,1993
6481,9312101,Pavel Etingof,1993
6482,9312101,Alex,1993
6483,9312101,er Kirillov Jr,1993
6484,9312102,Christof Gattringer,1993
6485,9312102,Erhard Seiler,1993
6486,9312103,Pavel Etingof,1993
6487,9312103,Alex,1993
6488,9312103,er Kirillov Jr,1993
6489,9312104,Edward Witten,1993
6490,9312105,Jose Gaite,1993
6491,9312106,V. V. Dodonov,1993
6492,9312106,V. I. Man'ko,1993
6493,9312106,D. E. Nikonov,1993
6494,9312107,D.A. Lowe,1993
6495,9312108,Adel Bilal,1993
6496,9312109,D. Caenepeel,1993
6497,9312109,F. Gingras,1993
6498,9312109,M. Leblanc,1993
6499,9312109,D.G.C. McKeon,1993
6500,9312110,A.V.Smilga,1993
6501,9312111,R. Schimmrigk,1993
6502,9312112,Johannes Huebschmann,1993
6503,9312113,Johannes Huebschmann,1993
6504,9312114,M. Bonini,1993
6505,9312114,M. D'Attanasio,1993
6506,9312114,G. Marchesini,1993
6507,9312115,H.J. de Vega,1993
6508,9312115,A.L. Larsen,1993
6509,9312115,N. S\'anchez,1993
6510,9312118,A. Jevicki,1993
6511,9312118,J. Rodrigues,1993
6512,9312119,Alex,1993
6513,9312119,er Varchenko,1993
6514,9312120,A.P.Zubarev,1993
6515,9312121,Costas Efthimiou,1993
6516,9312121,Andre LeClair,1993
6517,9312122,D. Bailin,1993
6518,9312122,A. Love,1993
6519,9312122,W.A. Sabra,1993
6520,9312122,S. Thomas,1993
6521,9312123,Pavel Etingof,1993
6522,9312123,Boris Khesin,1993
6523,9312124,Olaf Lechtenfeld,1993
6524,9312125,A. Stern,1993
6525,9312125,I. Yakushin,1993
6526,9312126,F.J. Herranz,1993
6527,9312126,M. de Montigny,1993
6528,9312126,M.A. del Olmo,1993
6529,9312126,M. Sant,1993
6530,9312126,er,1993
6531,9312127,A. Lawrence,1993
6532,9312127,E. Martinec,1993
6533,9312128,P. Mitra,1993
6534,9312129,F.Bonechi,1993
6535,9312129,R.Giachetti,1993
6536,9312129,E.Sorace,1993
6537,9312129,M.Tarlini,1993
6538,9312130,L. Hlavaty,1993
6539,9312131,Y. Aharonov,1993
6540,9312131,S. Coleman,1993
6541,9312131,A.S. Goldhaber,1993
6542,9312131,S. Nussinov,1993
6543,9312131,S. Popescu,1993
6544,9312131,B.  Reznik,1993
6545,9312131,D. Rohrlich,1993
6546,9312131,,1993
6547,9312131,L. Vaidman,1993
6548,9312132,E. Elizalde,1993
6549,9312132,S.D. Odintsov,1993
6550,9312132,A. Romeo,1993
6551,9312133,L.D. Faddeev,1993
6552,9312133,R.M. Kashaev,1993
6553,9312134,Michael Crescimanno,1993
6554,9312135,Michael Crescimanno,1993
6555,9312136,Michael Crescimanno,1993
6556,9312137,K. Scharnhorst,1993
6557,9312138,E.I.Guendelman,1993
6558,9312138,A.Leonidov,1993
6559,9312138,V.Nechitailo,1993
6560,9312138,D.A.Owen,1993
6561,9312139,P. P. Kulish,1993
6562,9312140,Shahn Majid,1993
6563,9312141,Brian Davies,1993
6564,9312142,Hideaki Hiro-Oka,1993
6565,9312142,Satoru Saito,1993
6566,9312143,E. Kiritsis,1993
6567,9312143,C. Kounnas,1993
6568,9312143,D. Lust,1993
6569,9312144,H.Aratyn,1993
6570,9312144,L.A. Ferreira,1993
6571,9312144,A.H. Zimerman,1993
6572,9312145,M.Dobroliubov,1993
6573,9312145,A.Morozov,1993
6574,9312145,G.Semenoff,1993
6575,9312145,N.Weiss,1993
6576,9312146,Bernhard Meister,1993
6577,9312147,Bas Peeters,1993
6578,9312147,Peter van Nieuwenhuizen,1993
6579,9312148,Adam M. Bincer,1993
6580,9312149,S. Alex,1993
6581,9312149,er Ridgway,1993
6582,9312150,S. V. Ketov,1993
6583,9312150,O. Lechtenfeld,1993
6584,9312150,A. J. Parkes,1993
6585,9312151,Kiyoshi Ezawa,1993
6586,9312152,Preeti Parashar,1993
6587,9312153,J. Lukierski,1993
6588,9312153,H. Ruegg,1993
6589,9312153,W.J. Zakrzewski,1993
6590,9312154,David Gershon,1993
6591,9312155,P. Kleban,1993
6592,9312155,I. Vassileva,1993
6593,9312156,W.M.Koo,1993
6594,9312156,H.Saleur,1993
6595,9312158,Ryuichi Nakayama,1993
6596,9312159,Masaru Nagura,1993
6597,9312159,Katsuyuki Sugiyama,1993
6598,9312160,Sergey V.Shabanov,1993
6599,9312161,Taejin Lee,1993
6600,9312161,Phillial Oh,1993
6601,9312162,Igor V. Kanatchikov,1993
6602,9312163,J. An,1993
6603,9312163,an,1993
6604,9312164,E. Elizalde,1993
6605,9312164,S. Leseduarte,1993
6606,9312164,S.D. Odintsov,1993
6607,9312165,Dean F. Miller,1993
6608,9312166,J. Barcelos-Neto,1993
6609,9312166,S.M. de Souza,1993
6610,9312167,K. Behrndt,1993
6611,9312167,S. Foerste,1993
6612,9312168,E. Bergshoeff,1993
6613,9312168,E. Sezgin,1993
6614,9312169,V. V. Bazhanov,1993
6615,9312169,B. Nienhuis,1993
6616,9312169,S. O. Warnaar,1993
6617,9312170,Shahn Majid,1993
6618,9312170,Ulrich Meyer,1993
6619,9312171,M. Cadoni,1993
6620,9312171,S. Mignemi,1993
6621,9312172,Fay Dowker,1993
6622,9312172,Jerome P. Gauntlett,1993
6623,9312172,Steven B. Giddings,1993
6624,9312172,Gary T.  Horowitz,1993
6625,9312173,Ali Mostafazadeh,1993
6626,9312174,H-T. Sato,1993
6627,9312175,M. Fukuma,1993
6628,9312175,N. Ishibashi,1993
6629,9312175,H. Kawai,1993
6630,9312175,M. Ninomiya,1993
6631,9312176,H. Osborn,1993
6632,9312177,C.Gomez,1993
6633,9312177,G.Sierra,1993
6634,9312178,S. G. Rajeev,1993
6635,9312178,G. Sparano,1993
6636,9312178,P. Vitale,1993
6637,9312179,Leonardo Castellani,1993
6638,9312180,S. Okubo,1993
6639,9312181,S. Okubo,1993
6640,9312182,N. Mohammedi,1993
6641,9312183,A. Dresse,1993
6642,9312183,M. Henneaux,1993
6643,9312184,Mirjam Cvetic,1993
6644,9312185,E. Bergshoeff,1993
6645,9312185,J. de Boer,1993
6646,9312185,M. de Roo,1993
6647,9312185,T. Tjin,1993
6648,9312186,"Thomas Sch\""ucker",1993
6649,9312186,Jean-Marc Zylinski,1993
6650,9312187,Nobuyoshi Ohta,1993
6651,9312187,Jens Lyng Petersen,1993
6652,9312188,W. Lerche,1993
6653,9312189,Debashis Ghoshal,1993
6654,9312189,Sunil Mukhi,1993
6655,9312190,Sunil Mukhi,1993
6656,9312191,Atushi Ishikawa,1993
6657,9312192,Y. Matsuo,1993
6658,9312193,V. V. Fock,1993
6659,9312194,Esko Keski-Vakkuri,1993
6660,9312194,Samir D. Mathur,1993
6661,9312195,B. Basu-Mallick,1993
6662,9312196,Martin Markl,1993
6663,9312196,Steve Shnider,1993
6664,9312197,I.G. Korepanov,1993
6665,9312198,Hitoshi Nishino,1993
6666,9312199,Changrim Ahn,1993
6667,9312199,Minoru Horibe,1993
6668,9312199,Kazuyasu Shigemoto,1993
6669,9312200,Masako Kawamura,1993
6670,9312200,Akio Sugamoto,1993
6671,9312200,Shin'ichi Nojiri,1993
6672,9312201,Z. Khviengia,1993
6673,9312201,E. Sezgin,1993
6674,9312202,B. Mikhak,1993
6675,9312202,A.M. Zarkesh,1993
6676,9312203,C. Gasparakis,1993
6677,9312204,Kyung-Hyun Cho,1993
6678,9312204,Chaiho Rim,1993
6679,9312205,K.H.Cho,1993
6680,9312205,Chaiho Rim,1993
6681,9312205,D.S.Soh,1993
6682,9312205,S.U. Park,1993
6683,9312206,G. Barnich,1993
6684,9312206,M. Henneaux,1993
6685,9312207,B. Mikhak,1993
6686,9312207,A.M. Zarkesh,1993
6687,9312208,H. Awata,1993
6688,9312208,M. Fukuma,1993
6689,9312208,S. Odake,1993
6690,9312208,Y.-H. Quano,1993
6691,9312209,J.-B. Zuber,1993
6692,9312210,S.Kharchev,1993
6693,9312210,A.Marshakov,1993
6694,9312210,A.Mironov,1993
6695,9312210,A.Morozov,1993
6696,9312211,J. Finkelstein,1993
6697,9312212,A.Mironov,1993
6698,9312213,A. Mironov,1993
6699,9312213,A. Morozov,1993
6700,9312213,L. Vinet,1993
6701,9312214,R. K. Kaul,1993
6702,9312215,P. Ramadevi,1993
6703,9312215,T.R. Govindarajan,1993
6704,9312215,R.K. Kaul,1993
6705,9401001,Jorge Ananias Neto,1994
6706,9401002,R. Jackiw,1994
6707,9401002,Q. Liu,1994
6708,9401002,C. Lucchesi,1994
6709,9401003,G. Bonneau,1994
6710,9401003,G. Valent,1994
6711,9401004,Wolfram Boenkost,1994
6712,9401005,R. Brooks,1994
6713,9401005,C. Lucchesi,1994
6714,9401006,T. Curtright,1994
6715,9401006,C. Zachos,1994
6716,9401007,A. Anderson,1994
6717,9401007,B.E.W. Nilsson,1994
6718,9401007,C.N. Pope,1994
6719,9401007,K.S. Stelle,1994
6720,9401008,Subir Ghoshal,1994
6721,9401009,S. De Leo,1994
6722,9401009,P. Rotelli,1994
6723,9401010,S. Kharchev,1994
6724,9401010,A.Marshakov,1994
6725,9401011,D. Dalmazi,1994
6726,9401012,Kei-Ichi Kondo,1994
6727,9401012,Takuya Iizuka,1994
6728,9401012,Eiji Tanaka,1994
6729,9401012,Toru Ebihara,1994
6730,9401013,Makoto Natsuume,1994
6731,9401014,P.Wegrzyn,1994
6732,9401015,J.N. Tavares,1994
6733,9401016,Le Tu Quoc Thang,1994
6734,9401016,Jun Murakami,1994
6735,9401017,Alex,1994
6736,9401017,er Gorsky,1994
6737,9401017,Nikita Nekrasov,1994
6738,9401018,R. J. Budzynski,1994
6739,9401018,W. Kondracki,1994
6740,9401019,R. J. Budzynski,1994
6741,9401019,W. Kondracki,1994
6742,9401020,Jaume Garriga,1994
6743,9401021,Alex,1994
6744,9401021,er Gorsky,1994
6745,9401021,Nikita Nekrasov,1994
6746,9401022,Harold Roussel,1994
6747,9401024,K. Skenderis,1994
6748,9401024,P. van Nieuwenhuizen,1994
6749,9401025,Eric Bergshoeff,1994
6750,9401025,Ingeborg Entrop,1994
6751,9401025,Renata Kallosh,1994
6752,9401026,D.Juriev,1994
6753,9401027,M. Cederwall,1994
6754,9401027,G. Ferretti,1994
6755,9401027,B.E.W. Nilsson,1994
6756,9401027,A. Westerberg,1994
6757,9401028,Raiko P. Zaikov,1994
6758,9401029,P. Berglund,1994
6759,9401029,M. Henningson,1994
6760,9401030,A. Hanany,1994
6761,9401030,Y. Oz,1994
6762,9401030,,1994
6763,9401030,M.R. Plesser,1994
6764,9401031,D.R. Karakhanyan,1994
6765,9401031,R.P. Manvelyan,1994
6766,9401031,R.L. Mkrtchyan,1994
6767,9401032,R.P. Manvelyan,1994
6768,9401032,R.L. Mkrtchyan,1994
6769,9401033,Andre Roberge,1994
6770,9401034,S. R,1994
6771,9401034,jbar-Daemi,1994
6772,9401034,J. Strathdee,1994
6773,9401035,A. Khvedelidze,1994
6774,9401035,V. Pervushin,1994
6775,9401036,Mihai Visinescu,1994
6776,9401037,D. R. Grigore,1994
6777,9401038,Weidong Zhao,1994
6778,9401039,R.P. Lano,1994
6779,9401039,V.G.J. Rodgers,1994
6780,9401040,T. Gisiger,1994
6781,9401040,M. B. Paranjape,1994
6782,9401041,J. Baez,1994
6783,9401041,W. Taylor,1994
6784,9401042,Volker Schomerus,1994
6785,9401043,Valeri V. Dvoeglazov,1994
6786,9401044,Joshua Boorstein,1994
6787,9401044,David Kutasov,1994
6788,9401045,G.K. Savvidy,1994
6789,9401045,R. Schneider,1994
6790,9401046,Y. Frishman,1994
6791,9401046,A. Hanany,1994
6792,9401046,J. Sonnenschein,1994
6793,9401047,Denis Juriev,1994
6794,9401048,Bruno Iochum,1994
6795,9401048,Thomas Schucker,1994
6796,9401049,Tomasz Brzezinski,1994
6797,9401050,A. Kundu,1994
6798,9401050,P. Truini,1994
6799,9401051,N. Brambilla,1994
6800,9401051,P.Consoli,1994
6801,9401051,G.M. Prosperi,1994
6802,9401052,N.N. Nikolaev,1994
6803,9401052,B.G. Zakharov,1994
6804,9401052,V.R.Zoller  (  IKP,1994
6805,9401052,KFA Juelich,1994
6806,9401052,Juelich,1994
6807,9401052,Germany,1994
6808,9401052,L. D. L,1994
6809,9401052,au Institute for  Theoretical Physics,1994
6810,9401052,Moscow,1994
6811,9401052,Russia,1994
6812,9401052,Institute for Theoretical,1994
6813,9401052,Experimental Physics,1994
6814,9401052,Moscow,1994
6815,9401052,Russia),1994
6816,9401053,A.N.Kapustin,1994
6817,9401053,P.I.Pronin,1994
6818,9401054,Vu B Ho,1994
6819,9401055,Bernd Bruegmann,1994
6820,9401056,E. Elizalde,1994
6821,9401056,S.D. Odintsov,1994
6822,9401056,Yu.I. Shil'nov,1994
6823,9401057,E. Elizalde,1994
6824,9401057,S.D. Odintsov,1994
6825,9401058,H. Aratyn,1994
6826,9401058,E. Nissimov,1994
6827,9401058,S. Pacheva,1994
6828,9401059,Jacobus Verbaarschot,1994
6829,9401060,Lev Rozansky,1994
6830,9401061,Lev Rozansky,1994
6831,9401062,Michael R. Douglas,1994
6832,9401062,Keke Li,1994
6833,9401062,Matthias Staudacher,1994
6834,9401063,T. Kashiwa,1994
6835,9401063,S. Sakoda,1994
6836,9401063,S. V. Zenkin,1994
6837,9401064,H.Kawabe,1994
6838,9401064,T.Kobayashi,1994
6839,9401064,N.Ohtsubo,1994
6840,9401065,C. Duval,1994
6841,9401065,P.A. Horvathy,1994
6842,9401065,L. Palla,1994
6843,9401066,A Kundu,1994
6844,9401066,Orl,1994
6845,9401066,o Ragnisco,1994
6846,9401067,D. Juriev,1994
6847,9401068,J. S. Apps,1994
6848,9401068,J. S. Dowker,1994
6849,9401069,T. Damour,1994
6850,9401069,A. M. Polyakov,1994
6851,9401070,L. Susskind,1994
6852,9401070,J. Uglum,1994
6853,9401071,Mikhail S.Volkov,1994
6854,9401072,Curtin Callan,1994
6855,9401072,Frank Wilczek,1994
6856,9401073,Michael R. Douglas,1994
6857,9401074,Lee Brekke,1994
6858,9401074,Michael J. Dugan,1994
6859,9401074,Tom D. Imbo,1994
6860,9401075,Mark Evans,1994
6861,9401075,Ioannis Giannakis,1994
6862,9401075,D. V. Nanopoulos,1994
6863,9401076,I. G. Korepanov,1994
6864,9401077,Tatsuhiro Nakajima,1994
6865,9401077,Hirofumi Yamada,1994
6866,9401078,M.R. Niedermaier,1994
6867,9401079,Vincenzo Branchina,1994
6868,9401079,Janos Polonyi,1994
6869,9401080,L.V. Bogdanov,1994
6870,9401081,K. Schoutens,1994
6871,9401081,E. Verlinde,1994
6872,9401081,H. Verlinde,1994
6873,9401082,A. C,1994
6874,9401082,iello,1994
6875,9401083,V. Mukhanov,1994
6876,9401083,A. Wipf,1994
6877,9401084,R. Paunov,1994
6878,9401085,Markus J. Pflaum,1994
6879,9401086,M. Cavicchi,1994
6880,9401087,Phung Ho Hai,1994
6881,9401088,A. Dubikovsky,1994
6882,9401088,K. Sveshnikov,1994
6883,9401089,A. Dubikovsky,1994
6884,9401089,K. Sveshnikov,1994
6885,9401090,Rashmi Ray,1994
6886,9401090,Gil Gat,1994
6887,9401091,I.T. Ivanov,1994
6888,9401091,U. Lindstrom,1994
6889,9401091,M. Rocek,1994
6890,9401092,Jacobus Verbaarschot,1994
6891,9401093,Ian I. Kogan,1994
6892,9401094,Naoki Sasakura,1994
6893,9401095,P. Ramadevi,1994
6894,9401095,T. R. Govindarajan,1994
6895,9401095,R. K. Kaul,1994
6896,9401096,Yoshiyuki Watabiki,1994
